Date,AAPL,XOM,PTR,MSFT,GE,GOOGL,AMZN,CSCO,BRK-A,FB,BABA,JNJ,WFC,IDCBF,NVS,RHHVF,WMT,IBM,NSRGF,CVX,RDS-B,CHL,PBR,BHP,CICHF,T,PG,C,TM,BAC,OGZPY,BP,HSBC,PFE
2015-08-27,643.95,312.08,159.39,351.11,252.51,457.91,242.45,133.07,336.78,252.82,176.78,266.44,277.36,221.68,238.24,237.26,212.45,145.5,232.18,146.1,165.19,251.19,37.37,95.78,186.95,205.69,193.94,160.85,188.15,171.61,49.75,100.63,157.12,205.13
2015-08-28,646.06,313,155.82,351.35,254.03,452.24,242.28,132.21,337.44,256.42,174.86,263.54,274.84,219.19,237.53,234.39,208.78,144.95,233.04,151.35,167.29,244.64,37.7,97.62,186.95,204.77,193.2,160.36,190.04,170.77,50.78,101.34,156.1,201.43
2015-08-31,643.04,313.71,152.9,348.07,250.59,444.1,239.88,131.6,332.82,251.97,165,260.24,273.76,205.29,234.81,231.67,208.11,144.86,233.13,152.4,168.28,244.96,38.22,97.99,186.95,204.21,191.74,160.97,186.28,170.56,51.93,102.23,155.2,198.71
2015-09-01,614.3,300.53,142.28,334.48,241.1,431.59,232.24,127.74,325.61,245.77,161.78,255.01,261.75,210.28,228.67,227.54,205.18,139.76,229.36,147.13,160.23,241.36,35.35,90.67,175.01,198.8,186.94,153.32,179.92,162.63,48.83,97.97,149.3,193.41
2015-09-02,640.64,305.33,142.87,346.79,248.07,442.11,238.79,130.43,327.61,253.27,163.56,258.5,266.88,199.59,230.89,224.73,207.17,142.08,228.92,146.89,162.68,238.45,35.81,92.91,175.01,201.88,189.4,155.76,185.09,165.45,48.83,98.15,150.82,197.17
2015-09-03,629.41,307.66,143.54,347.91,247.46,436.72,236.06,131.09,328.11,248.37,165.88,256.53,269.14,208.5,230.31,227.91,208.52,143.78,229.99,147.26,161.47,240.7,35.87,93.12,172.51,203.23,189.73,155.88,188.22,166.39,48.98,98.79,150.86,196.68
2015-09-04,623.14,302.12,134.19,340.79,242.31,431.17,233.39,129.16,322.91,248.68,159.49,252.85,263.29,201.26,228.36,227.13,205.41,140.76,228.64,144.27,157.02,233.05,33.65,89.8,166.02,200.28,186.56,152.27,183.32,163.36,47.33,93.58,147.42,193.47
2015-09-08,640.47,306.45,140.01,351.03,252.01,441.4,242.06,133.11,329.65,252.25,152,260.13,271.71,209.64,232.44,225.53,212.81,144.22,230.66,144.59,161.06,243.45,34.5,93.44,171.62,203.84,189.87,155.46,190.78,168.68,48.25,95.74,152.86,200.62
2015-09-09,628.15,300.2,141.68,344.47,247.87,441.08,241.75,131.29,323.52,254.82,159.81,255.37,267.91,216.7,231.4,227.29,208.77,142.08,232.97,140.98,159.31,244.23,33.2,90.57,175.01,201.63,185.8,153.14,189.81,165.97,47.28,94.19,153.87,197.11
2015-09-10,641.96,302.37,140.91,346.23,249.18,446.34,244.26,132.91,324.78,259.16,159.29,256.75,269.81,213.84,232.51,225.82,205.56,143.21,235.57,142.37,160.93,242.87,31.63,90.3,175.01,201.45,185.36,153.71,185.59,167.43,48.37,95.13,152.82,201.18
2015-09-11,651.31,303.08,136.22,347.75,251.91,449.23,247.62,131.69,325.91,259.36,161.28,257.33,270.12,213.84,233.19,228.99,207.26,144.35,233.83,142.62,159.79,244.64,29.74,90.65,174.01,201.26,185.63,153.8,184.27,167.43,47.85,94.52,153.05,203.34
2015-09-14,657.58,302.24,134.9,344.23,250.09,447.29,243.85,130.08,324.71,260.09,156.22,258.41,270.89,213.84,230.94,226.01,206.08,142.67,235.03,142.58,158.48,239.6,30.26,90.75,176.26,200.22,184.66,153.44,183.09,166.6,48.14,93.52,151.76,201.73
2015-09-15,663.11,303.79,135.84,351.75,255.44,455.93,244.32,131.49,327.52,261.75,161.83,261.4,274.48,220.05,232.78,225.66,206.21,144.51,236.65,145.21,159.79,239.39,29.61,90.97,176.26,202.12,188.43,156.51,188.77,170.25,48.71,94.83,153.36,204.57
2015-09-16,663.85,309.79,140.62,354.31,261.8,456.24,246.67,131.95,327.7,263.3,167.77,261.99,275.76,226.32,236.04,231.12,207.39,145.37,239.4,148.69,165.06,248.4,32.15,94.48,179.59,202.61,190.19,158.29,191.98,170.46,49.75,97.94,155.91,204.63
2015-09-17,649.65,310.46,138.4,353.91,255.94,460.45,252.03,130.99,325.54,265.81,164.7,262.62,268.01,223.38,236.59,226.26,206.69,145.11,241.46,149.43,163.92,242.75,31.5,94.13,179.59,201.63,190.57,155.46,190.78,165.55,49.63,97.88,152.66,206.48
2015-09-18,646.97,303.04,134.63,347.75,250.39,453.08,252.69,129.27,315.84,265.98,164.08,258.61,262.01,217.9,233.43,227.64,203.06,141.55,240.86,146.29,158.1,238.98,29.09,92.06,180.01,200.22,189.76,151.37,186.97,162.42,47.73,94.87,149.18,202.6
2015-09-21,657.01,306,134.76,352.79,253.32,457.24,256.49,129.93,323.77,269.22,159.46,257.89,264.62,217.9,231.52,227.71,204.28,143.48,239.85,146.94,158.79,246.07,28.31,90.86,180.01,200.28,191.68,152.63,187.93,163.88,47.91,94.78,150.47,199.95
2015-09-22,646.69,303.29,134.43,351.11,253.52,447.79,251.82,127.89,321.08,261.92,154.47,258.19,260.21,210.28,224.2,218.3,203.87,141.47,234.4,145.36,152.86,251.43,26.74,87.4,180.01,198.49,190.44,151.64,185.02,162.53,46.76,92.73,147.85,198.96
2015-09-23,651.94,301.45,130,350.87,253.82,447.85,250.73,128.6,319.59,264.76,149.73,257.5,260.67,213.31,223.19,215.42,204.28,140.72,232.72,143.24,151.9,249.84,26.35,85.54,180.01,198.06,190.63,150.85,184.91,164.09,45.9,91.3,148.59,201.18
2015-09-24,655.81,303.24,130.75,351.19,251.5,448.96,249.64,129.26,318.47,266,149.53,256.09,259.49,208.85,221.72,214.81,204.64,141.45,229.6,144.69,151.16,249.55,27,85.91,165.01,197.51,193.61,147.87,184.97,162.32,45.49,92.03,147.07,201.67
2015-09-25,654.16,305.33,129.51,351.43,251.6,438.85,245.2,132.39,319.82,261.38,147.83,251.99,264.27,208.85,220.53,215.92,204.47,142.44,232.4,146.21,151.32,246.89,26.61,84.79,167.51,198.86,197.16,152.15,186.49,165.87,45.95,92.86,148.9,196.68
2015-09-28,627.27,302.7,126.69,346.23,245.44,427.95,235.75,130.54,317.66,251.35,143.22,252.85,258.57,208.85,216.96,219.53,204.09,139.6,231.74,142.58,146.54,241.97,24.26,81.09,167.51,196.22,194.72,147.57,181.31,161.48,44.93,89.65,145.34,190.08
2015-09-29,608.42,304.24,123.89,347.43,248.07,426.82,232.02,130.43,318.18,244.2,144.29,257.47,261.24,206.07,216.21,220.48,204.47,139.55,231.01,143.48,149.12,242.87,25.37,81.76,166.07,197.26,196.11,147.48,179.78,160.23,46.18,90.42,144.92,191.31
2015-09-30,615.34,309.51,127.57,353.46,254.96,439,240.08,133.54,320.86,252.98,147.16,258.33,262.32,207.43,220.23,224.94,207.87,140.64,237.46,148.46,151.52,243.65,28.37,84.13,166.07,200.44,195.72,147.79,182.59,162.46,46.64,93.46,148.21,193.72
2015-10-01,611.32,308.31,128.74,356.26,254.65,441.5,244.22,130.89,321.68,255.93,146.91,257.83,262.78,207.43,220.18,225.08,206.05,139.3,237.28,147.44,154.58,243.41,27.2,85.38,166.07,200.13,195.75,148.62,184.24,162.14,45.95,94.69,149.35,196.37
2015-10-02,615.78,315.88,133.4,363.95,257.48,451.81,249.76,131.05,321.28,259.08,157.72,259.93,261.86,212.42,223.47,227.07,208.32,140.26,240.58,153.48,160.07,250.82,30.26,87.96,173.34,200.81,197.02,148.59,187.96,160.37,45.61,99.46,152.5,204.02
2015-10-05,618.01,319.76,134.28,372.42,271.13,461.91,254.99,136.59,326.32,264.54,159.54,262.23,267.74,216.22,225.69,227.5,211.18,144.59,242.22,158.15,166,252.62,31.89,89.66,173.34,205.67,199.2,152.41,190.44,163.6,48.31,102.42,154.85,206.48
2015-10-06,620.97,324.25,138.22,373.38,275.88,461.88,252.08,138.52,323.29,261.14,159.51,258.52,265.79,216.22,223.71,227.03,210.57,144.33,244,163.72,172.29,246.64,33.65,91.13,173.34,204.93,199.69,152.11,188.26,163.6,49.63,104.93,154.81,202.23
2015-10-07,618.01,329.7,145.47,373.78,280.73,460.75,254.17,140.1,327.04,260.01,165.4,262.84,266.61,220.97,219.46,221.02,212.75,145.6,241.72,165.85,178.19,249.71,35.02,94.9,183.76,203.76,200.56,152.88,191.04,164.23,51.01,109.21,158.89,205.31
2015-10-08,610.87,333.16,148.28,378.97,283.36,458.69,250.05,141.98,329.69,260.21,168.95,263.11,268.4,229.42,221.88,224.73,214.41,147.73,245.25,169.21,180.94,248.53,37.05,99.29,187.73,205.48,202.41,153.86,192.24,164.23,52.85,109.98,159.75,204.08
2015-10-09,625.11,329.95,146.58,376.25,283.77,461.61,253.17,141.98,328.1,262.38,171.47,263.92,266.36,229.88,220.18,222.81,213.8,147.84,244.57,168.57,178.35,241.48,36.98,100.46,187.73,203.89,202.63,153.06,190.87,162.46,52.85,109.98,158.89,205
2015-10-12,622.21,330.12,148.19,375.37,283.97,465.18,258.04,142.24,328.68,265.25,175.43,265.63,266.56,229.88,221.26,224.31,214.57,146.62,246.09,167.01,177.68,244.43,35.35,98.6,187.73,204.87,202.22,152.76,191.67,161.83,51.7,108.17,159.32,204.88
2015-10-13,623.27,329.54,145.14,374.49,281.74,469.81,257.43,141.68,326.34,264.85,173.89,264.14,264.93,229.88,218.07,226.67,213.93,145.15,246.85,166.33,174.3,241.81,32.81,96.26,187.73,204.38,201.62,152.55,188.49,161.83,50.55,106.22,154.85,203.4
2015-10-14,614.46,333.7,147.99,372.82,279.01,467.91,255.4,141.52,323.58,264.71,171.04,261.59,263.09,229.88,220.66,225.13,192.45,145.53,247.83,168.93,177.75,245.62,32.81,97.56,183.76,204.69,201.89,151.09,186.9,163.08,51.81,108.02,155.83,203.77
2015-10-15,623.66,339.2,152.69,375.51,283.36,476.59,263.65,143.2,329.5,270.03,179.13,268.84,269.17,229.88,224.88,226.85,190.21,145.6,252.2,170.74,181.13,249.84,33.2,97.51,183.76,206.04,202.06,157.8,190.62,168.82,53.42,109.12,158.26,210.18
2015-10-16,619.08,343.36,153.68,379.51,292.97,478.17,267.55,143.71,329.45,274.48,179.65,271.86,270.14,233.79,227.68,231.76,188.8,145.89,245.04,171.81,182.6,251.6,33.13,95.94,190.01,208.13,203.77,156.96,192.99,168.09,52.96,109.67,158.1,212.22
2015-10-19,622.93,337.16,151.65,380.38,293.07,481.35,268.67,143.71,329.82,277.09,181.3,271.03,268.5,232.41,225.5,231.67,188.67,144.76,243.43,169.44,177.68,251.47,32.55,93.73,190.01,206.9,204.48,157.47,192.35,168.3,51.18,106.86,157.12,212.77
2015-10-20,634.31,336.49,150.22,381.58,290.94,467.63,262.92,144.98,331.11,272.96,179.15,270.06,271.16,235.23,221.21,228.33,188.35,136.44,243.3,169.36,177.97,253.69,32.22,92.96,190.01,207.64,202.49,157.41,190.27,168.92,51.47,106.95,156.15,209.69
2015-10-21,634.25,333.91,146.84,377.03,291.65,461.99,260.52,143.86,328.52,273.27,173.39,270.17,271.36,235.23,219.44,224.22,188,136.71,241.65,168.12,179.34,249.92,31.18,92.32,190.01,206.72,200.21,154.34,192.59,165.79,50.2,107.47,152.46,206.36
2015-10-22,643.95,345.07,149.82,383.66,299.03,468.44,264.34,147.58,338.57,280.47,177.16,275.43,276.16,233.45,221.45,228.57,188.83,139.78,245.33,172.43,178.61,248.94,32.55,94.13,190.01,208.93,203.63,156.43,194.97,168.51,50.55,109.86,153.8,205.56
2015-10-23,663.91,345.44,150.77,422.32,298.32,494.7,280.8,149.31,339.5,287.56,188.71,277.55,279.69,238.79,222.77,229.33,186.91,140.36,244.28,171.72,175.1,250.98,32.48,95.12,194.57,207.58,209.57,159.79,195.76,172.26,51.01,109.24,156.3,210
2015-10-26,642.72,338.11,145.04,433.34,298.73,502.81,285.29,147.12,337.52,292.01,190.53,276.53,277.34,238.79,221.14,228.27,186.01,139.37,242.22,167.07,171.4,248.89,32.09,93.97,194.57,207.08,210.82,158.21,195.12,172.15,49.97,107.19,154.89,210.68
2015-10-27,638.65,337.57,143.53,428.87,297.82,503.98,286.42,147.63,334.07,291.81,198.24,277.22,276.47,238.65,215.97,227.29,184.28,133.74,241.3,165.05,168.52,250.08,30.65,91.44,193.95,204.32,210.27,156.72,194.35,171.01,48.13,106.49,153.6,215.8
2015-10-28,664.97,342.53,144.93,431.19,297.11,506.8,289.27,149.21,340.09,293.22,205.5,278.02,283.26,232.88,218.15,231.32,184.79,136.62,240.64,168.99,170.25,248.16,31.24,90.81,193.95,205.61,208.15,163.04,196.73,180.18,48.94,109.3,155.09,218.63
2015-10-29,671.99,342.32,141.77,426.24,296.61,512.25,293.7,148.09,339.88,295.13,205.18,280.49,281.43,224.54,217.93,230.71,185.82,136.35,243.81,169.18,168.08,246.03,31.44,87.05,187.51,206.41,209.54,159.85,191.87,177.95,47.91,109.21,153.64,214.44
2015-10-30,666.25,344.44,143.91,420.48,292.36,507.12,293.4,146.62,336.23,286.94,209.2,279.54,276.54,228.88,216.66,232.17,183.51,135.89,241.75,171.04,168.14,246.97,31.83,87.51,187.51,206.16,207.8,158.39,190.9,174.72,48.02,108.95,153.01,208.58
2015-11-02,675.62,355.02,143.27,425.28,297.21,514.24,294.55,146.21,341.41,292.16,210.5,282.7,280.16,226.59,218.12,229.63,184.93,136.17,240.61,178.72,171.75,247.79,32.74,87.13,187.51,206.77,208.4,160.36,191.96,177.64,48.94,110.72,152.9,216.43
2015-11-03,683.37,361.55,145.19,432.55,299.13,514.98,293.12,145.4,339.7,290.1,208.22,282.12,280.57,226.59,216.13,229.76,186.53,137.64,240.8,184.7,175,247.99,36.2,89.5,183.76,206.89,209.62,161.34,192.1,178.89,51.81,113.62,152.82,215.87
2015-11-04,680.19,357.93,145.68,434.54,298.63,519.45,300.45,144.68,338.74,293.94,213.12,282.06,278.78,226.59,215.37,229.33,187.37,137.4,241.46,182.12,174.14,251.47,34.18,88.94,185.01,205.97,209.65,160.36,192.37,177.12,51.35,110.97,156.81,210.75
2015-11-05,674.17,353.06,144.68,434.38,299.64,523.13,307.34,144.48,336.39,307.57,213.07,283.14,280.21,229.88,216.3,232.52,188.14,135.71,243.05,177.95,168.17,250,33.72,86.31,188.76,205.11,207.82,161.31,194.39,180.24,50.43,108.5,154.74,210.81
2015-11-06,674.95,351.64,141.16,438.7,302.47,523.77,309.09,144.58,333.77,302.86,208.65,282.01,285.27,224.54,214.74,228.05,188.68,134.12,237.85,176.97,166.51,244.1,33,81.81,182.51,204,205.59,166.44,191.37,186.9,48.31,107.21,156.11,209.45
2015-11-09,672.22,341.15,138.05,432.63,300.75,519.07,307.27,143.21,330.32,301.15,203.08,279.02,283.33,222.63,212.11,225.63,187.75,131.27,236.01,173.75,166,239.03,31.89,79.66,182.51,202.03,205.13,165.96,190.28,184.09,47.61,106.45,156.62,207.72
2015-11-10,651.03,342.82,136.79,427.43,304.49,521.47,309.23,142.19,331.56,305.17,203.21,280.71,285.58,222.97,211.68,225.36,188.36,131.42,234.46,175.46,161.18,238.53,32.15,79.5,182.51,201.72,206.14,166.23,192.41,185.86,47.79,106.12,155.33,208.59
2015-11-11,647.35,339.78,133.7,428.55,310.05,526.28,315.59,141.38,332.55,308.28,199.27,281.84,285.02,223.47,210.77,225.93,184.83,130.98,235.74,173.5,158.66,239.68,31.7,76.97,182.26,202.52,206.65,163.55,191.85,184.82,46.87,104.96,155.64,208.28
2015-11-12,645.18,330.58,135,425.92,304.89,520.28,312.01,141.43,327.65,305.48,196.55,277.44,281.8,223.72,208.11,227.54,182.81,129.06,235.25,169.12,155.41,242.22,30.72,75,182.26,201.11,203.12,159.26,189.52,180.86,46.2,102.24,154.97,206.12
2015-11-13,626.33,325.13,130.91,422.08,306.11,508.96,301.11,133.04,325.11,293.97,189.28,276.36,278.73,223.72,206.72,224.3,181.11,127.81,231.22,166.9,154.71,235.38,29.81,75.59,170.01,198.77,201.21,158.39,188.8,179.09,46.3,101.87,152.43,205.38
2015-11-16,636.56,336.78,133,429.47,306.92,516.08,303.67,135.99,328.35,294.22,195.4,280.07,282.31,223.72,208.56,226.14,185.76,129.71,233.16,172.11,158.44,240.7,32.42,76.25,180.46,203.26,204.86,159.94,190,181.49,48.02,105.23,153.6,204.7
2015-11-17,633.86,332.87,130.57,423.12,306.51,513.03,301.55,136.09,328.75,297.31,194.97,280.84,280.73,215.63,209.45,228.36,192.34,129.82,233.23,171.32,158.86,239.97,31.7,74.63,180.46,204.62,204.23,159.35,191.73,181.39,49.63,104.32,154.35,202.91
2015-11-18,653.93,336.12,128.39,430.15,308.53,522.68,311.04,137.66,335.71,304.77,193.88,284.08,284.35,219.9,211.97,227.52,195.59,131.76,235.36,173.54,163.13,240.66,33.07,76.09,180.76,206.34,206.49,163.78,194.47,185.76,51.93,107.12,155.99,205.62
2015-11-19,662.24,334.28,129.69,430.87,306.01,522.63,309.98,138.93,336.73,300.5,194.32,283.58,285.88,219.72,212.2,228.05,194.85,132.65,237.25,170.95,164.44,241.65,33.2,77.48,183.26,206.83,207.36,164.02,192.88,184.2,51.38,107.58,157.44,199.33
2015-11-20,665.14,332.16,131.9,432.87,309.95,534.36,313.34,139.95,336.24,303.5,199.52,283.56,285.12,227.85,211.68,228.18,192.82,134.36,236.17,167.52,159.43,241.77,33.52,77.42,186.89,207.08,206.27,163.1,192.54,183.78,51.81,105.08,157.87,198.65
2015-11-23,656.5,334.2,132.45,432.87,309.24,534.16,318.28,139.24,334.89,302.45,202.91,284.36,283.99,220.97,207.6,227.49,193.43,134.32,234.91,169.4,158.15,239.39,34.18,75.64,186.89,205.85,206.68,161.7,191.68,181.91,52.22,105.05,158.03,193.4
2015-11-24,662.8,340.86,136.02,433.34,309.95,529.29,314.61,138.42,334.2,299.03,201.79,282.34,282.36,217.41,207.01,224.61,192.34,134.46,234.05,171.92,161.47,240.7,36.33,76.57,175.01,205.42,207.99,161.4,193.08,181.91,50.66,106.79,156.77,197.35
2015-11-25,658.06,338.24,136.22,428.87,306.92,529.04,316.57,138.27,332.44,298.1,203.91,282.12,282.05,215.98,205.93,226.26,193.37,133.88,234.59,171.02,160.67,238.78,33.39,73.25,175.01,205.78,206.49,161.1,192.84,181.59,49.92,106.79,157.28,202.91
2015-11-27,656.83,338.16,128.63,430.79,306.92,530.9,315.6,138.68,331.35,298.21,203.08,283.25,282.92,217.41,205.66,226.26,192.25,134.32,234.97,170.08,161.03,236.77,32.15,71.78,175.01,206.52,205.95,161.49,193.63,182.01,48.14,106.3,157.15,202.41
2015-11-30,659.56,339.95,130.33,434.14,302.67,524.63,311.63,138.32,330.92,294.79,209.82,280.13,281.44,220.97,204.23,227.91,188.4,135.25,234.21,171.87,159.37,235.34,31.11,70.98,171.88,207.14,203.61,161.13,193.71,181.49,47.34,105.63,156.29,202.29
2015-12-01,654.21,340.9,132.82,441.09,305,539.03,318.32,139.95,336.81,302.93,209.62,283.22,284.56,220.26,205.93,228.28,188.88,137.06,234.4,174.05,160.93,240.83,30.92,72.66,168.76,207.75,206.6,163.49,196.04,185.45,46.93,106.14,159.23,207.54
2015-12-02,648.3,331.16,131.43,441.01,302.97,534.95,316.89,139.29,333.5,299.97,212.12,282.37,281.34,215.66,203.7,230.48,186.83,135.52,236.86,169.85,159.27,239.39,32.29,71.54,170.01,206.46,206.19,161.28,195.76,183.47,46.07,103.24,157.19,203.09
2015-12-03,642.28,326.42,131.99,432.94,303.58,528.31,312.31,136.8,326.71,295.19,206.1,278.88,276.84,214.34,202.6,229.16,189.04,134.77,240.16,167.22,157.26,236.2,33.2,69.84,170.01,203.63,206.06,159.41,194.17,180.14,47.1,101.53,156.12,199.94
2015-12-04,663.63,328.29,129.84,446.6,308.23,535.88,315.31,139.49,336.08,300.28,211.74,284.86,284.35,216.7,206.57,233.03,191.02,136.23,239.32,168.84,155.63,240.38,31.24,70.45,174.76,209.84,211.74,164.11,196.01,185.34,45.97,99.73,156.91,202.47
2015-12-07,659.45,319.71,124.27,445.81,307.02,531.6,313.99,139.54,334.43,298.66,211.52,285.88,283.07,212.56,205.04,232.74,193.71,135.38,238.04,164.26,148.13,239.35,29.81,67.87,174.76,210.83,213.21,162.06,194.84,182.63,44,95.43,155.14,201.61
2015-12-08,659.17,310.68,124.14,445.65,305.2,533.08,317.51,137.82,328.85,301.15,210.57,283.39,277.87,212.56,203.58,231.46,190.86,133.92,237.31,162.68,146.54,236.57,31.05,65.02,170.38,208.25,211.52,159.05,190.75,178.99,43.77,95.46,151.04,200.81
2015-12-09,644.62,314.84,122.79,439.18,308.03,524.42,311.63,135.68,324.83,295.81,208.17,282.64,276.43,212.56,201.16,228.17,189.33,132.53,235.98,164.87,150.27,235.01,32.61,66.36,170.38,206.52,211.39,157.32,192.9,178.05,44.12,97.11,152.07,199.33
2015-12-10,647.69,315.09,121.18,441.49,309.85,522.7,310.47,135.89,324.58,298.13,210.45,284,277.56,210.28,203.89,230.85,190.7,132.69,235.13,168.07,148.23,236.57,30.85,66.86,166.26,207.14,211.63,156.84,194.44,179.09,44.12,97.08,152.42,199.76
2015-12-11,631.02,309.47,116.95,431.83,305.91,516.08,300.08,132.79,321.71,288.79,198.99,281.34,272.3,205.11,202.5,230.77,190.06,130.55,233.45,162.68,142.8,232.72,29.22,63.35,162.51,204.06,211.61,152.26,192.54,174.2,42.28,93.99,149.07,197.91
2015-12-14,627.11,316.51,118.38,440.45,305.91,524.42,308.4,134.47,325.46,295.98,201.06,282.64,271.74,206.37,202.6,227.71,193.36,131.87,231.29,168.12,141.62,232.88,29.35,62.98,168.76,206.71,212.99,152.23,190.72,174.93,42.62,92.25,149.23,198.65
2015-12-15,616.02,330.66,121.42,440.93,306.51,522.73,308.75,136.29,332.69,295.67,205.85,288.12,280.47,209.57,204.32,230.1,190.96,133.67,233.49,174.58,143,234.77,30.2,63.35,173.19,208,216.78,156.46,190.2,181.39,43.43,93.87,151.32,199.14
2015-12-16,620.76,329.5,123.89,448.36,313.18,534.08,316.78,138.25,334.92,302,211.19,291.22,285.27,208.5,207.27,232.61,193.07,135.13,237.03,175.86,143.41,237.76,30.39,65.4,172.51,211.63,220.34,160.57,197.19,184.82,43.37,94.24,155.49,201.12
2015-12-17,607.6,324.54,120.59,444.93,308.84,529.43,314.38,135.63,330.32,300.39,208.52,286.77,283.33,208.5,204.37,229.77,188.85,132.66,233.47,170.4,139.48,233.82,29.09,62.84,170.01,209.35,218.43,157.41,194.3,180.14,43.42,92.65,155.84,199.57
2015-12-18,591.15,321.71,122,432.39,306.11,520.5,311.32,133.35,320,294.22,206.25,282.09,274.75,216.46,203.1,227.71,188.43,130.87,231.58,169.03,141.04,231.82,28.37,63.67,174.51,206.71,212.56,152.55,193.66,174.51,42.11,92.3,154.62,197.47
2015-12-21,598.4,321.63,121.98,437.98,307.32,523.22,311.5,135.2,323.42,296.29,206.8,281.07,275.92,215.63,202.88,230.69,190.67,131.45,230.19,167.95,140.49,232.47,26.81,64.6,174.51,209.72,214.79,154.28,194.07,176.7,41.7,92.23,155.33,200.38
2015-12-22,597.84,323.25,121.45,442.13,308.23,527.57,310.86,136.5,328.15,298.38,211.72,284.19,277.56,218.18,203.29,230.29,193.84,133.81,229.61,169.89,143.8,232.51,27.92,65.29,174.51,211.69,216.56,154.94,195.51,177.85,42.16,94.25,155.77,200.75
2015-12-23,605.54,333.83,128.88,445.89,312.88,528.52,311.12,139.08,328.68,295.89,211.62,286.35,281.13,218.18,207.58,234.31,195.6,134.4,234.97,176.55,152.33,235.09,29.61,69.07,174.51,213.97,217.43,156.78,197.96,180.55,44.12,99.03,158.8,200.99
2015-12-24,602.3,330.25,127.68,444.69,311.67,526.69,310.69,138.98,330.55,297,208.9,286.99,280.01,218.18,207.17,234.56,194.77,134.12,234.48,173.24,149.72,233.95,29.55,69.55,174.51,213.23,217.07,157.02,195.81,179.82,44,98.33,158.88,201.36
2015-12-28,592.26,327.79,124.07,446.92,312.38,537.97,316.51,138.63,328.48,299.57,204.98,285.6,279.3,219.83,207.84,236.01,194.52,133.5,235.41,170.06,147.95,230.51,29.02,68.7,175.01,213.84,217.43,156.04,193.78,178.37,42.62,97.07,157.58,200.13
2015-12-29,602.91,329.54,122.88,451.72,316.22,546.03,325.31,140.96,328.76,303.33,207.78,287.85,282.41,219.83,210.96,238.48,197.27,135.6,239.78,171.74,150.94,232.84,28.83,70,172.51,214.89,218.63,157.83,194.24,179.93,43.31,97.56,158.56,202.66
2015-12-30,595.03,325.17,120.37,449.8,313.89,543.51,323.01,139.74,328.81,300.39,203.83,287.15,280.37,225.25,209.71,237.7,197.49,135.18,239.12,169.55,148.92,231.2,27.72,69.18,174.57,213.72,217.84,155.8,191.84,177.53,41.99,95.85,156.3,202.17
2015-12-31,583.61,323.96,120.04,439.68,292.16,534.76,318.34,137.84,325.06,296.61,202.81,284.22,276.81,217.41,204.25,233.5,196.28,132.9,227.91,169.38,148.05,230.68,28.05,68.54,171.43,211.45,214.77,152.83,189.13,174.7,42.16,95.77,155.39,199.33
2016-01-04,584.11,321.92,117.99,434.29,288.04,522,300.02,134.06,322.59,289.69,191.38,276.84,269.42,208.28,203.56,233.45,196.79,131.29,226.16,167.29,149.11,225.56,27.78,67.79,171.31,211.08,211.96,151,186.7,170.55,41.93,95.15,151.93,197.29
2016-01-05,569.47,324.67,116.79,436.27,288.32,523.44,298.52,133.45,323.75,291.14,196.22,278,269.32,203.37,204.65,232.58,201.46,131.19,225.91,168.72,147.76,221.59,27.26,67.23,163.41,212.55,212.63,150.2,186.21,170.55,42.45,94.75,151.58,198.71
2016-01-06,558.33,321.97,112.7,428.35,283.72,521.92,297.98,132.03,324.43,291.82,192.98,276.59,264.18,203.37,201.85,228.95,203.48,130.54,222.33,162.05,142.07,216.1,25.76,63.22,162.51,209.3,210.58,148.02,181.96,166.91,41.13,92.82,146.34,195.19
2016-01-07,534.77,316.81,107.8,413.45,271.72,509.32,286.34,128.98,321.42,277.51,181.47,273.37,256.64,203.37,199.26,229.79,208.22,128.31,219.55,156.31,135.19,210.37,24.85,59.76,158.78,205.92,208.74,140.46,177.64,160.89,39.35,90.16,143.27,193.9
2016-01-08,537.6,310.41,106.99,414.72,266.84,502.39,285.92,125.79,318.66,275.83,176.68,270.45,252.37,203.37,193.61,224.17,203.45,127.12,216.35,154.64,127.6,210.94,24.46,58.43,165.88,206.1,205.47,136.23,173.79,157.78,38.95,88.57,142.32,191.42
2016-01-11,546.31,306.26,104.21,414.48,268.06,503.87,290.96,128.27,317.27,276.34,174.49,268.82,255.06,194.24,193.8,221.65,205.63,128.66,216.07,152.07,128.02,211.51,24.2,56.94,165.88,208.62,207.36,138.36,176.48,158.92,38.72,88.35,143.43,191.86
2016-01-12,554.24,312.53,105.05,418.28,268.62,512.31,291.03,128.68,318.82,281.61,181.37,270.67,261.53,194.24,195.23,224.07,203.7,128.35,221.16,154.67,127.08,212.09,22.76,54.91,165.88,208.31,206.93,138.45,178.04,158.92,39.64,87.77,144.13,191.42
2016-01-13,539.99,314.4,102.82,409.25,264.87,494.6,274.03,124.87,313.07,270.48,175.41,267.31,253.23,193.96,192.5,221.56,198.26,126.67,219.25,153.13,123.48,211.72,21.85,54.22,162.51,207.33,205.14,133.46,176.75,154.67,38.72,88.14,141.61,187.53
2016-01-14,551.8,328.82,106.88,420.9,272.56,502.72,279.3,125.18,315.94,278.78,180.3,272.46,257.87,192.47,196.32,221.74,201.91,128.36,219.43,160.92,132.07,214.34,23.48,57.68,159.57,210.77,205.95,134.02,178.75,155.6,39.05,94.45,143.39,192.1
